,Estimators,Learning Rate,Confusion Matrix,Confusion Matrix.1,Confusion Matrix.2,Confusion Matrix.3,Confusion Matrix.4,Confusion Matrix.5,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix
0,50,0.5,"[164, 146, 98, 372]","[156, 155, 95, 374]","[179, 132, 91, 378]","[146, 165, 77, 392]","[168, 143, 91, 378]","[148, 162, 91, 378]",[1600 1504  924 3767],[1592 1512  919 3772],[1588 1516  914 3777],[1599 1505  909 3782],[1603 1501  922 3769]
1,50,0.75,"[164, 146, 104, 366]","[151, 160, 95, 374]","[173, 138, 96, 373]","[151, 160, 76, 393]","[172, 139, 94, 375]","[156, 154, 102, 367]",[1608 1496  948 3743],[1602 1502  914 3777],[1614 1490  917 3774],[1609 1495  921 3770],[1612 1492  925 3766]
2,50,1.0,"[163, 147, 101, 369]","[153, 158, 101, 368]","[177, 134, 94, 375]","[150, 161, 77, 392]","[173, 138, 98, 371]","[162, 148, 101, 368]",[1615 1489  961 3730],[1618 1486  932 3759],[1634 1470  921 3770],[1630 1474  928 3763],[1622 1482  942 3749]
3,100,0.5,"[164, 146, 106, 364]","[154, 157, 99, 370]","[176, 135, 91, 378]","[150, 161, 81, 388]","[170, 141, 92, 377]","[158, 152, 98, 371]",[1618 1486  944 3747],[1618 1486  928 3763],[1617 1487  919 3772],[1614 1490  911 3780],[1605 1499  931 3760]
4,100,0.75,"[168, 142, 111, 359]","[152, 159, 97, 372]","[179, 132, 93, 376]","[151, 160, 78, 391]","[174, 137, 93, 376]","[163, 147, 100, 369]",[1639 1465  955 3736],[1618 1486  937 3754],[1625 1479  919 3772],[1626 1478  928 3763],[1616 1488  932 3759]
5,100,1.0,"[169, 141, 109, 361]","[153, 158, 97, 372]","[174, 137, 94, 375]","[154, 157, 75, 394]","[173, 138, 96, 373]","[164, 146, 100, 369]",[1637 1467  948 3743],[1620 1484  942 3749],[1629 1475  928 3763],[1633 1471  938 3753],[1626 1478  938 3753]
6,150,0.5,"[167, 143, 101, 369]","[155, 156, 97, 372]","[177, 134, 93, 376]","[158, 153, 79, 390]","[174, 137, 95, 374]","[160, 150, 98, 371]",[1638 1466  943 3748],[1636 1468  932 3759],[1624 1480  925 3766],[1628 1476  928 3763],[1612 1492  931 3760]
7,150,0.75,"[167, 143, 110, 360]","[153, 158, 95, 374]","[177, 134, 97, 372]","[157, 154, 80, 389]","[170, 141, 95, 374]","[166, 144, 102, 367]",[1646 1458  958 3733],[1627 1477  937 3754],[1633 1471  927 3764],[1638 1466  933 3758],[1626 1478  934 3757]
8,150,1.0,"[176, 134, 107, 363]","[151, 160, 98, 371]","[176, 135, 97, 372]","[160, 151, 80, 389]","[172, 139, 96, 373]","[167, 143, 101, 368]",[1660 1444  964 3727],[1634 1470  936 3755],[1635 1469  949 3742],[1642 1462  953 3738],[1634 1470  943 3748]
