,Estimators,Learning Rate,Confusion Matrix,Confusion Matrix.1,Confusion Matrix.2,Confusion Matrix.3,Confusion Matrix.4,Confusion Matrix.5,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix
0,50,0.5,"[167, 143, 94, 376]","[150, 161, 97, 372]","[179, 132, 96, 373]","[148, 163, 75, 394]","[170, 141, 96, 373]","[159, 151, 94, 375]",[1613 1491  935 3756],[1597 1507  920 3771],[1583 1521  925 3766],[1587 1517  908 3783],[1599 1505  910 3781]
1,50,0.75,"[171, 139, 103, 367]","[149, 162, 88, 381]","[176, 135, 90, 379]","[145, 166, 72, 397]","[176, 135, 86, 383]","[161, 149, 100, 369]",[1617 1487  926 3765],[1614 1490  932 3759],[1601 1503  916 3775],[1604 1500  914 3777],[1608 1496  918 3773]
2,50,1.0,"[171, 139, 104, 366]","[149, 162, 94, 375]","[174, 137, 94, 375]","[148, 163, 74, 395]","[173, 138, 91, 378]","[164, 146, 100, 369]",[1615 1489  941 3750],[1620 1484  944 3747],[1606 1498  931 3760],[1624 1480  926 3765],[1620 1484  935 3756]
3,100,0.5,"[171, 139, 101, 369]","[152, 159, 95, 374]","[179, 132, 95, 374]","[150, 161, 75, 394]","[175, 136, 90, 379]","[161, 149, 98, 371]",[1630 1474  940 3751],[1599 1505  918 3773],[1597 1507  928 3763],[1614 1490  919 3772],[1605 1499  920 3771]
4,100,0.75,"[170, 140, 99, 371]","[151, 160, 91, 378]","[172, 139, 96, 373]","[149, 162, 76, 393]","[176, 135, 92, 377]","[161, 149, 100, 369]",[1617 1487  934 3757],[1617 1487  927 3764],[1608 1496  924 3767],[1622 1482  918 3773],[1628 1476  921 3770]
5,100,1.0,"[173, 137, 103, 367]","[149, 162, 94, 375]","[175, 136, 95, 374]","[148, 163, 77, 392]","[175, 136, 93, 376]","[164, 146, 97, 372]",[1635 1469  941 3750],[1600 1504  941 3750],[1602 1502  939 3752],[1616 1488  937 3754],[1627 1477  949 3742]
6,150,0.5,"[172, 138, 101, 369]","[151, 160, 90, 379]","[175, 136, 94, 375]","[147, 164, 76, 393]","[173, 138, 91, 378]","[160, 150, 100, 369]",[1614 1490  937 3754],[1597 1507  919 3772],[1600 1504  932 3759],[1614 1490  917 3774],[1627 1477  930 3761]
7,150,0.75,"[171, 139, 100, 370]","[151, 160, 89, 380]","[172, 139, 97, 372]","[151, 160, 76, 393]","[173, 138, 90, 379]","[163, 147, 99, 370]",[1635 1469  938 3753],[1594 1510  930 3761],[1610 1494  931 3760],[1620 1484  936 3755],[1635 1469  936 3755]
8,150,1.0,"[174, 136, 103, 367]","[153, 158, 96, 373]","[172, 139, 95, 374]","[150, 161, 76, 393]","[177, 134, 94, 375]","[162, 148, 97, 372]",[1635 1469  942 3749],[1597 1507  944 3747],[1618 1486  934 3757],[1613 1491  934 3757],[1641 1463  943 3748]
