,Estimators,Learning Rate,Confusion Matrix,Confusion Matrix.1,Confusion Matrix.2,Confusion Matrix.3,Confusion Matrix.4,Confusion Matrix.5,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix,Confusion Matrix
0,50,0.5,"[167, 143, 98, 372]","[155, 156, 91, 378]","[174, 137, 89, 380]","[148, 163, 71, 398]","[165, 146, 94, 375]","[158, 152, 91, 378]",[1605 1499  900 3791],[1587 1517  897 3794],[1582 1522  919 3772],[1587 1517  897 3794],[1605 1499  910 3781]
1,50,0.75,"[163, 147, 101, 369]","[152, 159, 94, 375]","[174, 137, 89, 380]","[144, 167, 73, 396]","[166, 145, 89, 380]","[160, 150, 97, 372]",[1609 1495  918 3773],[1606 1498  918 3773],[1598 1506  933 3758],[1610 1494  916 3775],[1616 1488  924 3767]
2,50,1.0,"[164, 146, 101, 369]","[151, 160, 93, 376]","[170, 141, 94, 375]","[153, 158, 78, 391]","[170, 141, 95, 374]","[163, 147, 102, 367]",[1620 1484  934 3757],[1610 1494  938 3753],[1609 1495  939 3752],[1613 1491  925 3766],[1611 1493  943 3748]
3,100,0.5,"[164, 146, 104, 366]","[154, 157, 88, 381]","[173, 138, 93, 376]","[148, 163, 75, 394]","[170, 141, 101, 368]","[162, 148, 96, 373]",[1625 1479  929 3762],[1615 1489  908 3783],[1613 1491  922 3769],[1620 1484  915 3776],[1618 1486  928 3763]
4,100,0.75,"[167, 143, 102, 368]","[150, 161, 98, 371]","[174, 137, 95, 374]","[151, 160, 80, 389]","[171, 140, 101, 368]","[161, 149, 100, 369]",[1623 1481  943 3748],[1624 1480  929 3762],[1637 1467  932 3759],[1629 1475  935 3756],[1615 1489  930 3761]
5,100,1.0,"[170, 140, 105, 365]","[153, 158, 90, 379]","[173, 138, 99, 370]","[154, 157, 82, 387]","[174, 137, 97, 372]","[162, 148, 101, 368]",[1638 1466  944 3747],[1646 1458  943 3748],[1642 1462  945 3746],[1632 1472  937 3754],[1619 1485  939 3752]
6,150,0.5,"[169, 141, 102, 368]","[155, 156, 93, 376]","[175, 136, 97, 372]","[154, 157, 76, 393]","[173, 138, 100, 369]","[159, 151, 99, 370]",[1636 1468  941 3750],[1630 1474  920 3771],[1636 1468  939 3752],[1635 1469  933 3758],[1627 1477  921 3770]
7,150,0.75,"[171, 139, 102, 368]","[149, 162, 93, 376]","[174, 137, 98, 371]","[161, 150, 80, 389]","[171, 140, 101, 368]","[160, 150, 102, 367]",[1645 1459  951 3740],[1631 1473  940 3751],[1636 1468  929 3762],[1635 1469  944 3747],[1625 1479  933 3758]
8,150,1.0,"[172, 138, 109, 361]","[155, 156, 91, 378]","[178, 133, 96, 373]","[160, 151, 83, 386]","[168, 143, 100, 369]","[162, 148, 101, 368]",[1660 1444  951 3740],[1631 1473  953 3738],[1646 1458  935 3756],[1637 1467  939 3752],[1623 1481  952 3739]
